CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,EndTimestamp,PlannedEndTimestamp
8,15,695,695,4417,885,8070,8,7247,14750
8,16,2830,2830,7247,6680,14750,8,7247,14750
9,1,6013,6013,6013,6145,6145,9,9365,14390
9,2,385,385,6398,300,6445,9,9365,14390
9,3,635,635,7033,810,7255,9,9365,14390
9,4,672,672,7705,1560,8815,9,9365,14390
9,13,336,336,8041,495,9310,9,9365,14390
9,14,481,481,8522,300,9610,9,9365,14390
9,15,625,625,9147,820,10430,9,9365,14390
9,16,218,218,9365,3960,14390,9,9365,14390
10,1,96,96,96,748,748,10,3843,11938
10,5,154,58,154,231,231,10,3843,11938
10,6,187,187,341,150,381,10,3843,11938
10,2,758,513,854,150,898,10,3843,11938
10,7,643,130,984,620,1001,10,3843,11938
10,3,152,22,1006,395,1293,10,3843,11938
10,4,193,193,1199,3960,5253,10,3843,11938
10,8,282,67,1266,4200,5201,10,3843,11938
10,13,1088,1088,2354,1580,6833,10,3843,11938
10,14,685,685,3039,240,7073,10,3843,11938
10,15,581,581,3620,905,7978,10,3843,11938
10,16,223,223,3843,3960,11938,10,3843,11938
11,1,1157,1157,1157,1415,1415,11,3654,10940
11,2,346,346,1503,150,1565,11,3654,10940
11,3,179,179,1682,280,1845,11,3654,10940
11,4,977,977,2659,5160,7005,11,3654,10940
11,13,591,591,3250,730,7735,11,3654,10940
11,14,257,257,3507,180,7915,11,3654,10940
11,15,127,127,3634,145,8060,11,3654,10940
11,16,20,20,3654,2880,10940,11,3654,10940
12,1,112,112,112,898,898,12,2146,14081
12,9,216,104,216,227,227,12,2146,14081
12,5,310,94,310,974,974,12,2146,14081
12,10,102,8,318,150,377,12,2146,14081
12,11,187,187,505,455,832,12,2146,14081
12,2,965,572,1077,240,1138,12,2146,14081
12,6,845,78,1155,240,1214,12,2146,14081
12,3,186,108,1263,415,1553,12,2146,14081
12,4,11,11,1274,6715,8268,12,2146,14081
12,7,157,38,1312,415,1629,12,2146,14081
12,8,47,47,1359,5160,6789,12,2146,14081
12,12,869,15,1374,5005,5837,12,2146,14081
12,13,59,59,1433,238,8506,12,2146,14081
12,14,254,254,1687,135,8641,12,2146,14081
12,15,319,319,2006,280,8921,12,2146,14081
12,16,140,140,2146,5160,14081,12,2146,14081
13,5,733,733,733,1499,1499,13,6843,14130
13,6,1059,1059,1792,300,1799,13,6843,14130
13,7,759,759,2551,970,2769,13,6843,14130
13,1,3004,453,3004,3140,3140,13,6843,14130
13,2,324,324,3328,240,3380,13,6843,14130
13,8,1320,543,3871,3960,6729,13,6843,14130
13,3,808,265,4136,995,4375,13,6843,14130
13,4,200,200,4336,3960,8335,13,6843,14130
13,13,40,40,4376,395,8730,13,6843,14130
13,14,475,475,4851,165,8895,13,6843,14130
13,15,1058,1058,5909,1275,10170,13,6843,14130
13,16,934,934,6843,3960,14130,13,6843,14130
14,1,136,136,136,142,142,14,6364,12056
14,2,182,182,318,240,382,14,6364,12056
14,9,538,220,538,447,447,14,6364,12056
14,10,36,36,574,180,627,14,6364,12056
14,3,1093,837,1411,1085,1467,14,6364,12056
14,11,987,150,1561,935,1562,14,6364,12056
14,4,289,139,1700,550,2017,14,6364,12056
14,5,1814,114,1814,2331,2331,14,6364,12056
14,12,693,440,2254,385,1947,14,6364,12056
14,6,653,213,2467,180,2511,14,6364,12056
14,7,917,917,3384,890,3401,14,6364,12056
14,8,1528,1528,4912,550,3951,14,6364,12056
14,13,133,133,5045,405,4356,14,6364,12056
14,14,406,406,5451,180,4536,14,6364,12056
14,15,749,749,6200,840,5376,14,6364,12056
14,16,164,164,6364,6680,12056,14,6364,12056
15,1,413,413,413,1081,1081,15,44718,57605
15,2,859,859,1272,180,1261,15,44718,57605
15,3,928,928,2200,1575,2836,15,44718,57605
15,2,1531,1531,3731,1014,3850,15,44718,57605
15,3,1282,1282,5013,961,4811,15,44718,57605
15,4,687,687,5700,9720,14531,15,44718,57605
15,13,36949,36949,42649,37994,52525,15,44718,57605
15,14,1075,1075,43724,90,52615,15,44718,57605
15,15,983,983,44707,1210,53825,15,44718,57605
15,16,11,11,44718,3780,57605,15,44718,57605
16,1,254,254,254,778,778,16,8996,11677
16,5,792,538,792,1191,1191,16,8996,11677
16,2,894,356,1148,420,1198,16,8996,11677
16,6,792,436,1584,420,1611,16,8996,11677
16,7,1353,1353,2937,1411,3022,16,8996,11677
16,3,2375,586,3523,1410,2608,16,8996,11677
16,4,580,580,4103,320,2928,16,8996,11677
16,8,2110,944,5047,604,3626,16,8996,11677
16,13,2589,2589,7636,2931,6557,16,8996,11677
16,14,532,532,8168,240,6797,16,8996,11677
16,15,720,720,8888,920,7717,16,8996,11677
16,16,108,108,8996,3960,11677,16,8996,11677
17,5,1315,1315,1315,3366,3366,17,32643,39262
17,6,2099,2099,3414,90,3456,17,32643,39262
17,7,840,840,4254,1250,4706,17,32643,39262
17,8,427,427,4681,3780,8486,17,32643,39262
17,1,26485,21804,26485,27415,27415,17,32643,39262
17,2,963,963,27448,90,27505,17,32643,39262
17,3,1027,1027,28475,1220,28725,17,32643,39262
17,4,5,5,28480,3780,32505,17,32643,39262
17,13,390,390,28870,927,33432,17,32643,39262
17,14,565,565,29435,90,33522,17,32643,39262
17,15,1527,1527,30962,2320,35842,17,32643,39262
17,16,1681,1681,32643,3420,39262,17,32643,39262
18,1,140,140,140,671,671,18,10405,15581
18,2,713,713,853,240,911,18,10405,15581
18,3,381,381,1234,280,1191,18,10405,15581
18,4,2959,2959,4193,5160,6351,18,10405,15581
18,13,1730,1730,5923,3180,9531,18,10405,15581
18,14,1590,1590,7513,90,9621,18,10405,15581
18,15,733,733,8246,1240,10861,18,10405,15581
18,14,409,409,8655,5,10866,18,10405,15581
18,15,635,635,9290,935,11801,18,10405,15581
18,16,1115,1115,10405,3780,15581,18,10405,15581
19,5,488,488,488,518,518,19,13306,15254
19,6,140,140,628,170,688,19,13306,15254
19,7,543,543,1171,465,1153,19,13306,15254
19,6,1150,1150,2321,1210,2363,19,13306,15254
19,7,808,808,3129,920,3283,19,13306,15254
19,8,1037,1037,4166,1175,4458,19,13306,15254
19,1,4568,402,4568,5442,5442,19,13306,15254
19,2,934,934,5502,120,5562,19,13306,15254
19,3,260,260,5762,420,5982,19,13306,15254
19,2,655,655,6417,495,6477,19,13306,15254
19,3,688,688,7105,810,7287,19,13306,15254
19,4,3013,3013,10118,5040,12327,19,13306,15254
19,13,1283,1283,11401,1317,13644,19,13306,15254
19,14,629,629,12030,360,14004,19,13306,15254
19,15,784,784,12814,700,14704,19,13306,15254
19,16,492,492,13306,550,15254,19,13306,15254
20,5,53,53,53,302,302,20,9749,10823
20,1,167,114,167,327,327,20,9749,10823
20,6,268,154,321,90,392,20,9749,10823
20,2,278,124,445,90,417,20,9749,10823
20,7,562,438,883,1010,1402,20,9749,10823
20,3,584,146,1029,1010,1427,20,9749,10823
20,8,260,114,1143,3780,5182,20,9749,10823
20,4,358,244,1387,3780,5207,20,9749,10823
20,13,52,52,1439,606,5813,20,9749,10823
20,14,763,763,2202,240,6053,20,9749,10823
20,15,542,542,2744,810,6863,20,9749,10823
20,16,7005,7005,9749,3960,10823,20,9749,10823
21,1,116,116,116,249,249,21,4755,9606
21,2,223,223,339,150,399,21,4755,9606
21,3,155,155,494,385,784,21,4755,9606
21,4,3518,3518,4012,3160,3944,21,4755,9606
21,13,16,16,4028,82,4026,21,4755,9606
21,14,138,138,4166,135,4161,21,4755,9606
21,15,157,157,4323,285,4446,21,4755,9606
21,16,432,432,4755,5160,9606,21,4755,9606
22,5,34,34,34,47,47,22,7887,15016
22,6,100,100,134,150,197,22,7887,15016
22,1,234,100,234,2127,2127,22,7887,15016
22,7,189,89,323,455,652,22,7887,15016
22,9,410,87,410,1252,1252,22,7887,15016
22,8,873,786,1196,5005,5657,22,7887,15016
22,10,932,146,1342,150,1402,22,7887,15016
22,11,72,72,1414,350,1752,22,7887,15016
22,12,236,236,1650,2880,4632,22,7887,15016
22,2,2158,742,2392,300,2427,22,7887,15016
22,3,783,783,3175,705,3132,22,7887,15016
22,4,1459,1459,4634,5400,8532,22,7887,15016
22,13,34,34,4668,139,8671,22,7887,15016
22,14,292,292,4960,240,8911,22,7887,15016
22,15,867,867,5827,945,9856,22,7887,15016
22,16,2060,2060,7887,5160,15016,22,7887,15016
23,1,172,172,172,287,287,23,19059,19966
23,2,179,179,351,150,437,23,19059,19966
23,5,426,75,426,813,813,23,19059,19966
23,6,659,659,1085,330,1143,23,19059,19966
23,3,828,94,1179,870,1307,23,19059,19966
23,7,787,693,1872,5001,6144,23,19059,19966
23,2,983,290,2162,905,2212,23,19059,19966
23,3,834,834,2996,4941,7153,23,19059,19966
23,8,2207,1083,4079,2854,8998,23,19059,19966
23,4,3341,2258,6337,2735,9888,23,19059,19966
23,13,4312,4312,10649,4583,14471,23,19059,19966
23,14,1057,1057,11706,780,15251,23,19059,19966
23,15,832,832,12538,1205,16456,23,19059,19966
23,14,1623,1623,14161,1360,17816,23,19059,19966
23,15,808,808,14969,1075,18891,23,19059,19966
23,16,4090,4090,19059,1075,19966,23,19059,19966
24,1,98,98,98,295,295,24,12356,17813
24,5,389,291,389,921,921,24,12356,17813
24,2,382,91,480,240,535,24,12356,17813
24,3,143,143,623,270,805,24,12356,17813
24,9,657,34,657,3954,3954,24,12356,17813
24,6,814,546,1203,300,1221,24,12356,17813
24,4,2015,1435,2638,5070,5875,24,12356,17813
24,7,1544,109,2747,910,2131,24,12356,17813
24,10,2422,332,3079,210,4164,24,12356,17813
24,11,947,947,4026,330,4494,24,12356,17813
24,6,2210,931,4957,2855,4986,24,12356,17813
24,7,805,805,5762,960,5946,24,12356,17813
24,10,1868,132,5894,1460,5954,24,12356,17813
24,11,949,949,6843,810,6764,24,12356,17813
24,8,1629,548,7391,3960,9906,24,12356,17813
24,12,1569,1021,8412,3810,10574,24,12356,17813
24,13,343,343,8755,989,11563,24,12356,17813
24,14,830,830,9585,240,11803,24,12356,17813
24,15,134,134,9719,270,12073,24,12356,17813
24,14,515,515,10234,380,12453,24,12356,17813
24,15,156,156,10390,260,12713,24,12356,17813
24,16,1966,1966,12356,5100,17813,24,12356,17813
25,1,72,72,72,692,692,25,15400,22232
25,5,87,15,87,59,59,25,15400,22232
25,6,171,171,258,240,299,25,15400,22232
25,9,820,562,820,3204,3204,25,15400,22232
25,2,851,103,923,270,962,25,15400,22232
25,7,864,199,1122,970,1269,25,15400,22232
25,8,122,122,1244,3960,5229,25,15400,22232
25,3,1062,741,1985,930,1892,25,15400,22232
25,10,2586,1421,3406,240,3444,25,15400,22232
25,11,705,705,4111,815,4259,25,15400,22232
25,12,213,213,4324,9700,13959,25,15400,22232
25,4,3613,1274,5598,435,2327,25,15400,22232
25,13,380,380,5978,1233,15192,25,15400,22232
25,14,944,944,6922,150,15342,25,15400,22232
25,15,821,821,7743,1030,16372,25,15400,22232
25,14,1167,1167,8910,925,17297,25,15400,22232
25,15,631,631,9541,705,18002,25,15400,22232
25,16,5859,5859,15400,4230,22232,25,15400,22232
26,1,494,494,494,1211,1211,26,5771,12996
26,2,772,772,1266,90,1301,26,5771,12996
26,3,897,897,2163,1250,2551,26,5771,12996
26,4,4,4,2167,3780,6331,26,5771,12996
26,13,525,525,2692,860,7191,26,5771,12996
26,14,368,368,3060,90,7281,26,5771,12996
26,15,1424,1424,4484,1935,9216,26,5771,12996
26,16,1287,1287,5771,3780,12996,26,5771,12996
27,1,51,51,51,115,115,27,2220,14144
27,2,227,227,278,240,355,27,2220,14144
27,3,731,731,1009,975,1330,27,2220,14144
27,4,7,7,1016,6465,7795,27,2220,14144
27,13,78,78,1094,814,8609,27,2220,14144
27,14,812,812,1906,135,8744,27,2220,14144
27,15,290,290,2196,300,9044,27,2220,14144
27,16,24,24,2220,5100,14144,27,2220,14144
28,1,48,48,48,123,123,28,10187,14650
28,5,534,486,534,1064,1064,28,10187,14650
28,2,596,110,644,420,543,28,10187,14650
28,6,563,453,1097,90,1154,28,10187,14650
28,7,495,495,1592,860,2014,28,10187,14650
28,3,1048,100,1692,1240,1783,28,10187,14650
28,4,365,365,2057,360,2143,28,10187,14650
28,8,1284,819,2876,3780,5794,28,10187,14650
28,13,2591,2591,5467,2741,8535,28,10187,14650
28,14,265,265,5732,150,8685,28,10187,14650
28,15,761,761,6493,1000,9685,28,10187,14650
28,14,862,862,7355,640,10325,28,10187,14650
28,15,183,183,7538,95,10420,28,10187,14650
28,16,2649,2649,10187,4230,14650,28,10187,14650
29,1,9,9,9,342,342,29,7196,16232
29,2,583,583,592,300,642,29,7196,16232
29,3,322,322,914,510,1152,29,7196,16232
29,2,784,784,1698,660,1812,29,7196,16232
29,3,1805,1805,3503,1155,2967,29,7196,16232
29,2,193,193,3696,845,3812,29,7196,16232
29,3,939,939,4635,1500,5312,29,7196,16232
29,4,444,444,5079,3960,9272,29,7196,16232
29,13,36,36,5115,1045,10317,29,7196,16232
29,14,1195,1195,6310,240,10557,29,7196,16232
29,15,884,884,7194,995,11552,29,7196,16232
29,16,2,2,7196,4680,16232,29,7196,16232
30,5,24,24,24,56,56,30,25406,28141
30,6,241,241,265,240,296,30,25406,28141
30,7,516,516,781,785,1081,30,25406,28141
30,1,892,111,892,1024,1024,30,25406,28141
30,8,159,48,940,3960,5041,30,25406,28141
30,2,559,511,1451,420,1444,30,25406,28141
30,3,726,726,2177,845,2289,30,25406,28141
30,4,2341,2341,4518,3960,6249,30,25406,28141
30,9,15981,11463,15981,16266,16266,30,25406,28141
30,10,512,512,16493,240,16506,30,25406,28141
30,11,521,521,17014,780,17286,30,25406,28141
30,12,3513,3513,20527,3960,21246,30,25406,28141
30,13,1244,1244,21771,1545,22791,30,25406,28141
30,14,411,411,22182,150,22941,30,25406,28141
30,15,606,606,22788,725,23666,30,25406,28141
30,14,192,192,22980,95,23761,30,25406,28141
30,15,242,242,23222,210,23971,30,25406,28141
30,16,2184,2184,25406,4170,28141,30,25406,28141
31,1,10,10,10,139,139,31,36113,14485
31,5,87,77,87,216,216,31,36113,14485
31,2,305,228,315,240,379,31,36113,14485
31,6,310,82,397,240,456,31,36113,14485
31,3,818,736,1133,975,1354,31,36113,14485
31,7,741,5,1138,985,1441,31,36113,14485
31,8,7,7,1145,6465,7906,31,36113,14485
31,4,786,774,1919,5040,6394,31,36113,14485
31,13,31,31,1950,114,8020,31,36113,14485
31,14,260,260,2210,240,8260,31,36113,14485
31,15,342,342,2552,465,8725,31,36113,14485
31,16,33561,33561,36113,5760,14485,31,36113,14485
32,1,283,283,283,509,509,32,28536,34159
32,2,429,429,712,240,749,32,28536,34159
32,3,369,369,1081,1305,2054,32,28536,34159
32,4,588,588,1669,9040,11094,32,28536,34159
32,5,1674,5,1674,1768,1768,32,28536,34159
32,6,209,209,1883,150,1918,32,28536,34159
32,7,634,634,2517,585,2503,32,28536,34159
32,6,1538,1538,4055,1530,4033,32,28536,34159
32,7,1248,1248,5303,570,4603,32,28536,34159
32,8,73,73,5376,4230,8833,32,28536,34159
32,13,16424,16424,21800,16955,28049,32,28536,34159
32,14,556,556,22356,90,28139,32,28536,34159
32,15,605,605,22961,820,28959,32,28536,34159
32,14,958,958,23919,725,29684,32,28536,34159
32,15,229,229,24148,695,30379,32,28536,34159
32,16,4388,4388,28536,3780,34159,32,28536,34159
33,9,83,83,83,141,141,33,10351,15095
33,1,93,10,93,136,136,33,10351,15095
33,2,166,166,259,135,271,33,10351,15095
33,10,176,0,259,150,291,33,10351,15095
33,11,122,122,381,110,401,33,10351,15095
33,3,201,79,460,295,566,33,10351,15095
33,12,151,72,532,4230,4631,33,10351,15095
33,4,111,39,571,5160,5726,33,10351,15095
33,5,950,379,950,1082,1082,33,10351,15095
33,6,321,321,1271,240,1322,33,10351,15095
33,7,758,758,2029,915,2237,33,10351,15095
33,6,399,399,2428,165,2402,33,10351,15095
33,7,1276,1276,3704,1260,3662,33,10351,15095
33,8,341,341,4045,3960,7622,33,10351,15095
33,13,256,256,4301,1438,9060,33,10351,15095
33,14,1209,1209,5510,90,9150,33,10351,15095
33,15,911,911,6421,1240,10390,33,10351,15095
33,14,461,461,6882,125,10515,33,10351,15095
33,15,399,399,7281,800,11315,33,10351,15095
33,16,3070,3070,10351,3780,15095,33,10351,15095
34,1,3529,3529,3529,3858,3858,34,14463,19413
34,2,702,702,4231,90,3948,34,14463,19413
34,3,524,524,4755,815,4763,34,14463,19413
34,2,3647,3647,8402,3695,8458,34,14463,19413
34,3,1346,1346,9748,1840,10298,34,14463,19413
34,4,1121,1121,10869,3780,14078,34,14463,19413
34,13,355,355,11224,1290,15368,34,14463,19413
34,14,1310,1310,12534,300,15668,34,14463,19413
34,15,672,672,13206,805,16473,34,14463,19413
34,16,1257,1257,14463,2940,19413,34,14463,19413
35,1,190,190,190,241,241,35,11681,18223
35,2,135,135,325,135,376,35,11681,18223
35,5,405,80,405,1220,1220,35,11681,18223
35,3,166,86,491,285,661,35,11681,18223
35,4,337,337,828,5160,5821,35,11681,18223
35,6,941,518,1346,155,1375,35,11681,18223
35,7,276,276,1622,250,1625,35,11681,18223
35,8,591,591,2213,2880,4505,35,11681,18223
35,13,6225,6225,8438,7282,13103,35,11681,18223
35,14,1083,1083,9521,90,13193,35,11681,18223
35,15,850,850,10371,1250,14443,35,11681,18223
35,16,1310,1310,11681,3780,18223,35,11681,18223
36,1,5505,5505,5505,5877,5877,36,9762,17357
36,2,584,584,6089,240,6117,36,9762,17357
36,3,157,157,6246,920,7037,36,9762,17357
36,4,859,859,7105,3960,10997,36,9762,17357
36,13,929,929,8034,1315,12312,36,9762,17357
36,14,590,590,8624,240,12552,36,9762,17357
36,15,502,502,9126,845,13397,36,9762,17357
36,16,636,636,9762,3960,17357,36,9762,17357
37,9,569,569,569,1329,1329,37,29478,17916
37,10,1150,1150,1719,420,1749,37,29478,17916
37,1,2080,361,2080,2713,2713,37,29478,17916
37,11,950,589,2669,1160,2909,37,29478,17916
37,2,697,108,2777,90,2803,37,29478,17916
37,3,625,625,3402,1100,3903,37,29478,17916
37,5,3975,573,3975,4843,4843,37,29478,17916
37,12,1314,8,3983,635,3544,37,29478,17916
37,6,928,920,4903,90,4933,37,29478,17916
37,7,493,493,5396,905,5838,37,29478,17916
37,4,3734,1740,7136,3780,7683,37,29478,17916
37,8,19652,17912,25048,3780,9618,37,29478,17916
37,13,163,163,25211,1048,10666,37,29478,17916
37,14,1005,1005,26216,180,10846,37,29478,17916
37,15,981,981,27197,1050,11896,37,29478,17916
37,14,668,668,27865,600,12496,37,29478,17916
37,15,192,192,28057,260,12756,37,29478,17916
37,16,1421,1421,29478,5160,17916,37,29478,17916
38,1,29,29,29,898,898,38,13619,15554
38,9,515,486,515,490,490,38,13619,15554
38,10,219,219,734,300,790,38,13619,15554
38,2,1049,344,1078,240,1138,38,13619,15554
38,5,1161,83,1161,1213,1213,38,13619,15554
38,6,352,352,1513,360,1573,38,13619,15554
38,11,946,167,1680,1115,1905,38,13619,15554
38,3,773,171,1851,950,2088,38,13619,15554
38,7,716,378,2229,875,2448,38,13619,15554
38,6,1042,1042,3271,999,3447,38,13619,15554
38,2,1485,65,3336,1365,3453,38,13619,15554
38,10,2438,782,4118,2389,4294,38,13619,15554
38,7,937,90,4208,928,4375,38,13619,15554
38,3,894,22,4230,927,4380,38,13619,15554
38,4,529,529,4759,393,4773,38,13619,15554
38,11,937,296,5055,928,5222,38,13619,15554
38,8,1137,290,5345,1143,5518,38,13619,15554
38,12,1125,835,6180,1143,6365,38,13619,15554
38,13,4545,4545,10725,4654,11019,38,13619,15554
38,14,199,199,10924,180,11199,38,13619,15554
38,15,551,551,11475,555,11754,38,13619,15554
38,14,240,240,11715,205,11959,38,13619,15554
38,15,779,779,12494,775,12734,38,13619,15554
38,16,1125,1125,13619,2820,15554,38,13619,15554
39,9,77,77,77,385,385,39,21849,24109
39,10,639,639,716,300,685,39,21849,24109
39,11,710,710,1426,805,1490,39,21849,24109
39,12,44,44,1470,1560,3050,39,21849,24109
39,5,2084,614,2084,3190,3190,39,21849,24109
39,6,1377,1377,3461,300,3490,39,21849,24109
39,7,659,659,4120,840,4330,39,21849,24109
39,8,315,315,4435,1560,5890,39,21849,24109
39,1,14484,10049,14484,14854,14854,39,21849,24109
39,2,688,688,15172,300,15154,39,21849,24109
39,3,719,719,15891,735,15889,39,21849,24109
39,4,53,53,15944,1560,17449,39,21849,24109
39,13,2875,2875,18819,2920,20369,39,21849,24109
39,14,303,303,19122,300,20669,39,21849,24109
39,15,727,727,19849,855,21524,39,21849,24109
39,14,316,316,20165,185,21709,39,21849,24109
39,15,93,93,20258,300,22009,39,21849,24109
39,16,1591,1591,21849,2100,24109,39,21849,24109
40,1,1147,1147,1147,1476,1476,40,11204,13866
40,2,525,525,1672,240,1716,40,11204,13866
40,3,596,596,2268,740,2456,40,11204,13866
40,4,1425,1425,3693,5590,8046,40,11204,13866
40,13,104,104,3797,390,8436,40,11204,13866
40,14,444,444,4241,180,8616,40,11204,13866
40,15,162,162,4403,225,8841,40,11204,13866
40,14,441,441,4844,675,9516,40,11204,13866
40,15,345,345,5189,390,9906,40,11204,13866
40,16,6015,6015,11204,3960,13866,40,11204,13866
41,1,73,73,73,112,112,41,2967,12314
41,2,99,99,172,120,232,41,2967,12314
41,3,1610,1610,1782,980,1212,41,2967,12314
41,4,714,714,2496,5440,6652,41,2967,12314
41,13,103,103,2599,132,6784,41,2967,12314
41,14,107,107,2706,135,6919,41,2967,12314
41,15,193,193,2899,295,7214,41,2967,12314
41,16,68,68,2967,5100,12314,41,2967,12314
42,1,41,41,41,781,781,42,23106,26564
42,5,197,156,197,139,139,42,23106,26564
42,6,62,62,259,180,319,42,23106,26564
42,2,865,647,906,150,931,42,23106,26564
42,3,172,172,1078,125,1056,42,23106,26564
42,9,1230,152,1230,1320,1320,42,23106,26564
42,10,347,347,1577,300,1620,42,23106,26564
42,7,1497,179,1756,980,1299,42,23106,26564
42,11,655,476,2232,750,2370,42,23106,26564
42,6,979,503,2735,1485,2784,42,23106,26564
42,2,1786,129,2864,1845,2901,42,23106,26564
42,7,670,541,3405,685,3469,42,23106,26564
42,3,592,51,3456,675,3576,42,23106,26564
42,12,1633,409,3865,1560,3930,42,23106,26564
42,8,1202,742,4607,5760,9229,42,23106,26564
42,4,3985,2834,7441,4200,7776,42,23106,26564
42,13,14618,14618,22059,14735,23964,42,23106,26564
